,Timestamp,How stressed are you because of work?,What is your h-index?,SubjectiveHappinessIndex,At what age did you got tenure? (type 0 if not yet),"Following are 4 questions about subjective happiness... 1.  In general, I consider myself...","2.  Compared with most of my peers, I consider myself:","3.  Some people are generally very happy.  They enjoy life regardless of what is going on, getting the most out of everything.  To what extent does this characterization describe you?","4.  Some people are generally not very happy.  Although they are not depressed, they never seem as happy as they might be.  To what extent does this characterization describe you?","Do you use any reference management tool? ( Mendeley, Zotero, Citationsy, ... )",Would you like to help in a next survey   ?,Your role is...,"Any other comments, suggestions, or questions you'd add...",ref,an email for follow-up in a few months,"Before we start the survey, we need your consent.",Would you like to help in a next survey  (in a few months time) ?,email,Title Length ceil10,subject_1,subject_2,subject_3,subject_4
1230,7/11/20 15:35,1,1,6.75,29,6,7,7,1,1,"No, I am busy","other (tell us in the comments ), Senior researcher",NA,,,NA,NA,,,Mathematics - Combinatorics,,,
1231,7/11/20 15:38,3,7,3.75,0,5,4,3,5,3,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Statistics - Machine Learning,,,
1232,7/11/20 15:38,NA,NA,4.75,NA,5,5,3,2,1,"Yes,  in a few months",grad student,NA,,,NA,NA,,,Mathematics - Combinatorics,,,
1233,7/11/20 15:44,3,1,4.25,0,3,3,6,3,5,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1234,7/11/20 15:44,5,34,5.75,42,6,6,6,3,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1235,7/11/20 15:47,2,26,5.5,50,5,5,6,2,4,"Yes,  in a few months",faculty,We need good networking for better future,,,NA,NA,,,Mathematics - Optimization and Control,,,
1236,7/11/20 15:49,4,0,3.5,35,4,5,2,5,1,"Yes,  in a few months",faculty,"I'm retired, I don't know my h-index",,,NA,NA,,,Condensed Matter - Materials Science,,,
1237,7/11/20 15:50,2,NA,4.5,NA,6,4,,,NA,NA,NA,NA,,,NA,NA,,,Computer Science - Robotics,,,
1238,7/11/20 15:50,2,26,5.5,50,5,5,6,2,4,"Yes,  in a few months",faculty,We need good networking for better future,,,NA,NA,,,Mathematics - Optimization and Control,,,
1239,7/11/20 15:53,4,NA,3,0,3,4,2,5,2,"No, I am busy",PhD student,NA,,,NA,NA,,,Mathematics - Combinatorics,,,
1240,7/11/20 15:54,2,18,6,28,6,6,6,2,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Mathematics - Number Theory,,,
1241,7/11/20 15:55,3,3,5,0,5,5,5,3,1,"No, I am busy",company employee,NA,,,NA,NA,,,NA,,,
1242,7/11/20 15:55,3,NA,5,0,6,6,4,4,3,"Yes,  in a few months",Elementary supply teacher,NA,,,NA,NA,,,Mathematics - Differential Geometry,,,
1243,7/11/20 15:55,4,1,3.5,0,4,4,3,5,1,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Quantum Physics,,,
1244,7/11/20 15:57,5,1,4.5,0,5,4,4,3,1,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1245,7/11/20 15:57,3,5,5,0,6,4,4,2,4,"No, I am busy",company employee,"Left academia after PhD, now doing unrelated work.",,,NA,NA,,,General Relativity and Quantum Cosmology,,,
1246,7/11/20 16:01,4,1,5.5,0,5,5,5,1,3,"No, I am busy",post doc,NA,,,NA,NA,,,Mathematics - Analysis of PDEs,,,
1247,7/11/20 16:01,5,20,6,35,6,7,5,2,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Data Structures and Algorithms,,,
1248,7/11/20 16:01,1,NA,6,0,7,7,7,5,1,"No, I am busy",PhD student,NA,,,NA,NA,,,Condensed Matter - Materials Science,,,
1249,7/11/20 16:02,5,2,5.5,0,6,4,5,1,5,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Quantitative Biology - Neurons and Cognition,,,
1250,7/11/20 16:03,2,6,2,26,3,3,1,7,5,"No, I am busy",PhD student,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
1251,7/11/20 16:05,3,4,5.5,28,6,6,5,3,2,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Astrophysics - Earth and Planetary Astrophysics,,,
1252,7/11/20 16:05,6,21,5,35,4,6,5,3,4,"No, I am busy",faculty,NA,,,NA,NA,,,Mathematics - Analysis of PDEs,,,
1253,7/11/20 16:07,6,29,3.75,38,4,4,4,5,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Social and Information Networks,,,
1254,7/11/20 16:07,5,5,3.75,0,5,5,2,5,1,"Yes,  in a few months","PhD student, faculty",NA,,,NA,NA,,,Computer Science - Artificial Intelligence,,,
1255,7/11/20 16:09,6,3,4,0,4,3,4,3,1,"No, I am busy",PhD student,NA,,,NA,NA,,,Quantum Physics,,,
1256,7/11/20 16:09,5,38,2.5,39,3,3,2,6,3,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1257,7/11/20 16:10,3,35,4.5,40,6,4,2,2,5,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Information Theory,,,
1258,7/11/20 16:11,4,NA,5.25,0,6,4,6,3,1,"No, I am busy","faculty, Non-tenure track research scientist",I don't know what h-index is,,,NA,NA,,,Computer Science - Mathematical Software,,,
1259,7/11/20 16:13,4,6,4.25,34,4,4,3,2,1,NA,faculty,NA,,,NA,NA,,,Mathematics - Complex Variables,,,
1260,7/11/20 16:14,2,11,4.5,33,6,5,5,6,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,High Energy Physics - Theory,,,
1261,7/11/20 16:15,5,0,4.75,0,5,6,5,5,1,"Yes,  in a few months",grad student,NA,,,NA,NA,,,Computer Science - Information Theory,,,
1262,7/11/20 16:18,1,119,6,31,6,6,6,2,1,"Yes,  in a few months",faculty,What is this for?,,,NA,NA,,,Astrophysics - Astrophysics of Galaxies,,,
1263,7/11/20 16:18,6,5,5.75,0,6,4,6,1,5,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Condensed Matter - Disordered Systems and Neural Networks,,,
1264,7/11/20 16:20,3,30,6,28,6,6,6,2,1,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1265,7/11/20 16:20,4,77,3.75,36,6,5,2,6,5,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Astrophysics - Instrumentation and Methods for Astrophysics,,,
1266,7/11/20 16:20,6,1,5.5,0,5,5,5,1,1,"No, I am busy",PhD student,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1267,7/11/20 16:21,6,3,6,0,6,6,6,2,5,"No, I am busy",PhD student,NA,,,NA,NA,,,Computer Science - Computational Geometry,,,
1268,7/11/20 16:23,2,NA,6.25,26,6,7,6,2,1,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Discrete Mathematics,,,
1269,7/11/20 16:23,7,4,3.5,0,4,5,3,6,3,"Yes,  in a few months",company employee,NA,,,NA,NA,,,Statistics - Machine Learning,,,
1270,7/11/20 16:23,2,63,5,28,4,5,5,2,1,"No, I am busy",company employee,NA,,,NA,NA,,,Computer Science - Computer Science and Game Theory,,,
1271,7/11/20 16:24,5,2,3.25,0,4,3,2,4,1,"No, I am busy",PhD student,NA,,,NA,NA,,,Mathematics - Numerical Analysis,,,
1272,7/11/20 16:26,1,23,5.5,0,6,6,6,4,4,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Physics - General Physics,,,
1273,7/11/20 16:26,5,9,5.25,0,5,5,5,2,1,"No, I am busy",post doc,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1274,7/11/20 16:30,4,22,4.25,56,5,5,3,4,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1275,7/11/20 16:31,6,5,5.25,0,5,5,5,2,2,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Mathematics - Combinatorics,,,
1276,7/11/20 16:31,4,40,5.5,35,6,6,4,2,4,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Cryptography and Security,,,
1277,7/11/20 16:32,1,NA,2.75,0,4,,,1,2,"No, I am busy",faculty,NA,,,NA,NA,,,Astrophysics - Solar and Stellar Astrophysics,,,
1278,7/11/20 16:34,6,7,4,0,5,5,4,6,5,"Yes,  in a few months",Associate scientist,NA,,,NA,NA,,,Statistics - Applications,,,
1279,7/11/20 16:35,6,5,4.5,0,4,4,5,3,1,"No, I am busy",post doc,NA,,,NA,NA,,,Mathematics - History and Overview,,,
1280,7/11/20 16:38,5,48,5.75,27,5,5,6,1,1,"No, I am busy",faculty,NA,,,NA,NA,,,Condensed Matter - Statistical Mechanics,,,
1281,7/11/20 16:40,6,3,1.75,0,2,2,1,6,1,NA,post doc,NA,,,NA,NA,,,Mathematics - Logic,,,
1282,7/11/20 16:42,2,8,5.5,0,6,4,6,2,5,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Physics - Optics,,,
1283,7/11/20 16:43,6,11,2.75,0,3,3,2,5,1,"No, I am busy",company employee,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
1284,7/11/20 16:45,6,1,6,0,6,6,6,2,2,"Yes,  in a few months",company employee,NA,,,NA,NA,,,Computer Science - Robotics,,,
1285,7/11/20 16:52,5,28,3.25,41,4,3,3,5,2,"No, I am busy",faculty,NA,,,NA,NA,,,Nonlinear Sciences - Pattern Formation and Solitons,,,
1286,7/11/20 16:53,3,4,5.75,0,6,6,5,2,5,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Artificial Intelligence,,,
1287,7/11/20 16:54,3,12,5,31,5,6,5,4,1,"No, I am busy",faculty,NA,,,NA,NA,,,Mathematical Physics,,,
1288,7/11/20 16:55,6,NA,5.5,0,5,3,7,1,1,NA,PhD student,NA,,,NA,NA,,,Mathematics - Statistics Theory,,,
1289,7/11/20 16:56,1,12,6,32,6,6,5,1,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Mathematics - Analysis of PDEs,,,
1290,7/11/20 16:58,2,18,2.5,42,2,2,2,4,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Astrophysics - High Energy Astrophysical Phenomena,,,
1291,7/11/20 17:04,4,0,3.25,0,4,4,1,4,5,"No, I am busy",PhD student,NA,,,NA,NA,,,Mathematical Physics,,,
1292,7/11/20 17:08,6,43,3.5,39,3,4,3,4,5,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1293,7/11/20 17:08,6,43,3.5,39,3,4,3,4,5,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1294,7/11/20 17:18,5,5,4,0,5,6,2,5,1,"Yes,  in a few months",post doc,NA,,,NA,NA,,,NA,,,
1295,7/11/20 17:21,5,2,3.25,0,4,4,2,5,3,"No, I am busy",company employee,NA,,,NA,NA,,,Mathematics - Differential Geometry,,,
1296,7/11/20 17:25,3,3,6,0,6,7,5,2,5,"Yes,  in a few months",post doc,NA,,,NA,NA,,,"Computer Science - Computational Engineering, Finance, and Science",,,
1297,7/11/20 17:29,4,6,4.75,36,5,4,5,3,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Mathematics - Analysis of PDEs,,,
1298,7/11/20 17:30,4,37,3,40,3,3,3,5,1,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Cryptography and Security,,,
1299,7/11/20 17:37,2,4,5,0,5,7,6,6,5,"No, I am busy",post doc,NA,,,NA,NA,,,Condensed Matter - Mesoscale and Nanoscale Physics,,,
1300,7/11/20 17:37,3,7,5.75,44,6,6,5,2,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Computers and Society,,,
1301,7/11/20 17:42,1,1,4,0,4,4,4,4,3,NA,NA,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
1302,7/11/20 17:49,1,2,5.25,0,5,6,5,3,5,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Robotics,,,
1303,7/11/20 17:49,1,13,6.25,18,6,6,6,1,4,"Yes,  in a few months",senior researcher,NA,,,NA,NA,,,Mathematics - Numerical Analysis,,,
1304,7/11/20 17:51,2,35,5.5,32,6,6,5,3,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Condensed Matter - Soft Condensed Matter,,,
1305,7/11/20 17:54,7,6,2.25,0,1,5,1,6,1,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Networking and Internet Architecture,,,
1306,7/11/20 17:54,4,4,4,55,4,4,4,4,5,"Yes,  in a few months",undergrad student,"Please send me reviews of this manuscript. Many thanks. With best regards,  Volodymyr",,,NA,NA,,,Mathematics - Commutative Algebra,,,
1307,7/11/20 17:55,4,3,5.75,0,5,6,6,2,1,"No, I am busy",post doc,NA,,,NA,NA,,,Astrophysics - Astrophysics of Galaxies,,,
1308,7/11/20 17:59,2,0,6.25,40,6,6,7,2,1,"Yes,  in a few months",faculty,I've never heard of h-index. I have no idea what my h-index is.,,,NA,NA,,,Mathematics - Geometric Topology,,,
1309,7/11/20 18:00,2,NA,5,0,4,4,5,1,1,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Mathematics - Operator Algebras,,,
1310,7/11/20 18:09,5,2,4.5,0,4,3,5,2,1,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Quantum Physics,,,
1311,7/11/20 18:15,1,7,4.25,53,4,7,1,3,1,"Yes,  in a few months",faculty,No,,,NA,NA,,,Mathematics - General Topology,,,
1312,7/11/20 18:18,3,171,5,38,6,5,4,3,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,General Relativity and Quantum Cosmology,,,
1313,7/11/20 18:19,2,10,5,25,6,6,4,4,4,"Yes,  in a few months","other (tell us in the comments ), Professor",No,,,NA,NA,,,Mathematics - Numerical Analysis,,,
1314,7/11/20 18:20,5,0,4.75,0,5,5,3,2,1,"No, I am busy",company employee,NA,,,NA,NA,,,Computer Science - Computers and Society,,,
1315,7/11/20 18:23,5,15,3.75,35,5,3,3,4,1,"Yes,  in a few months","professor, retired in 3 weeks","The answers would depend on what period of my life you mean. At early age much stress, right now very little. The most stress and unhappiness  comes, when a submitted paper is rejected.",,,NA,NA,,,Mathematics - Geometric Topology,,,
1316,7/11/20 18:24,5,5,4.5,0,5,5,4,4,3,"Yes,  in a few months",post doc,NA,,,NA,NA,,,High Energy Physics - Phenomenology,,,
1317,7/11/20 18:25,6,4,5,0,7,5,6,6,1,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Machine Learning,,,
1318,7/11/20 18:26,5,5,3.75,0,4,3,2,2,5,"No, I am busy",PhD student,NA,,,NA,NA,,,NA,,,
1319,7/11/20 18:38,4,NA,3.25,38,6,4,1,6,1,"No, I am busy",faculty,NA,,,NA,NA,,,Mathematics - Probability,,,
1320,7/11/20 18:39,4,8,6.25,0,6,6,7,2,5,"Yes,  in a few months",company employee,NA,,,NA,NA,,,Physics - Applied Physics,,,
1321,7/11/20 18:43,4,3,5,0,5,6,3,2,1,"No, I am busy",undergrad student,NA,,,NA,NA,,,Computer Science - Cryptography and Security,,,
1322,7/11/20 18:43,1,6,7,0,7,7,7,1,3,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Statistics - Computation,,,
1323,7/11/20 18:48,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,Did you know that deception-oriented recruitment emails are against professional ethical norms?,,,NA,NA,,,NA,,,
1324,7/11/20 18:54,1,11,5.25,30,6,4,5,2,1,"Yes,  in a few months",senior researcher,NA,,,NA,NA,,,NA,,,
1325,7/11/20 18:58,4,NA,2.75,0,2,3,1,3,1,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,General Relativity and Quantum Cosmology,,,
1326,7/11/20 19:02,2,16,5.5,34,6,6,5,3,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Mathematical Physics,,,
1327,7/11/20 19:10,4,26,6,35,6,6,5,1,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Cryptography and Security,,,
1328,7/11/20 19:16,4,5,5.25,35,5,6,5,3,5,"No, I am busy",faculty,NA,,,NA,NA,,,Economics - General Economics,,,
1329,7/11/20 19:17,4,0,5.5,0,5,6,5,2,1,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Mathematics - Algebraic Topology,,,
1330,7/11/20 19:18,6,3,4.25,0,5,4,4,4,4,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Computer Science - Software Engineering,,,
1331,7/11/20 19:18,7,15,3.5,40,4,4,3,5,1,"No, I am busy",faculty,NA,,,NA,NA,,,Mathematics - Analysis of PDEs,,,
1332,7/11/20 19:24,5,2,4.5,0,4,5,3,2,2,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Robotics,,,
1333,7/11/20 19:25,1,0,5,35,6,6,7,7,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,NA,,,
1334,7/11/20 19:29,6,22,5,0,5,5,6,4,3,NA,company employee,NA,,,NA,NA,,,NA,,,
1335,7/11/20 19:33,2,0,6,0,6,5,6,1,3,"No, I am busy",post doc,"Don't know my h-index, not important in my field",,,NA,NA,,,Mathematics - Logic,,,
1336,7/11/20 19:34,7,12,3,30,4,2,3,5,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Condensed Matter - Strongly Correlated Electrons,,,
1337,7/11/20 19:36,7,2,2.5,0,4,2,2,6,1,"No, I am busy",PhD student,NA,,,NA,NA,,,Computer Science - Artificial Intelligence,,,
1338,7/11/20 19:40,5,1,4.75,18,5,6,5,5,1,"No, I am busy",grad student,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1339,7/11/20 19:47,3,14,5,32,5,6,5,4,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Mathematics - Number Theory,,,
1340,7/11/20 19:47,4,1,2.75,0,2,3,2,4,1,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Statistics - Machine Learning,,,
1341,7/11/20 19:48,2,18,5.25,32,7,,7,1,1,"No, I am busy, Yes,  in a few months",faculty,NA,,,NA,NA,,,Computer Science - Databases,,,
1342,7/11/20 19:50,3,28,4.5,25,5,5,2,2,1,"No, I am busy",faculty,NA,,,NA,NA,,,Nuclear Theory,,,
1343,7/11/20 19:58,5,8,5,0,5,6,4,3,4,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Human-Computer Interaction,,,
1344,7/11/20 20:07,4,6,4.75,0,5,4,5,3,1,"Yes,  in a few months",company employee,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
1345,7/11/20 20:09,3,111,5.75,36,6,5,5,1,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,High Energy Physics - Experiment,,,
1346,7/11/20 20:15,5,6,4.75,0,5,4,5,3,5,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Social and Information Networks,,,
1347,7/11/20 20:17,3,5,4,0,4,4,4,4,2,"No, I am busy",post doc,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
1348,7/11/20 20:23,4,2,6,22,7,5,5,1,5,"Yes,  in a few months",post doc,NA,,,NA,NA,,,Mathematics - Dynamical Systems,,,
1349,7/11/20 20:25,1,6,3.5,0,4,4,3,5,5,"No, I am busy",company employee,NA,,,NA,NA,,,Condensed Matter - Materials Science,,,
1350,7/11/20 20:25,7,2,5,0,5,5,4,2,5,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Mathematics - Optimization and Control,,,
1351,7/11/20 20:27,5,13,3.25,34,3,4,3,5,1,"No, I am busy",faculty,NA,,,NA,NA,,,Electrical Engineering and Systems Science - Image and Video Processing,,,
1352,7/11/20 20:33,3,169,5.25,27,7,6,2,2,5,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1353,7/11/20 20:41,6,4,3.5,0,5,3,3,5,2,"Yes,  in a few months","company employee, other (tell us in the comments ), Honorary Sr Lecturer",So many citations services now. Semantic Scholar seems one of the best but I’m literally inundated now.,,,NA,NA,,,Quantitative Finance - Portfolio Management,,,
1354,7/11/20 20:49,2,17,4.25,41,4,4,4,3,3,"No, I am busy",faculty,NA,,,NA,NA,,,Mathematical Physics,,,
1355,7/11/20 20:50,4,NA,4.75,35,4,4,5,2,1,"Yes,  in a few months",faculty,NA,,,NA,NA,,,Quantitative Biology - Other Quantitative Biology,,,
1356,7/11/20 20:51,2,1,5.5,0,5,5,6,2,1,"Yes,  in a few months",company employee,NA,,,NA,NA,,,NA,,,
1357,7/11/20 20:53,6,2,4.25,0,4,4,3,2,5,"Yes,  in a few months",PhD student,NA,,,NA,NA,,,Quantitative Biology - Neurons and Cognition,,,
1358,7/11/20 20:57,4,4,5,0,6,6,4,4,4,"No, I am busy",post doc,NA,,,NA,NA,,,Astrophysics - Cosmology and Nongalactic Astrophysics,,,
1359,7/11/20 21:01,2,22,5.5,40,5,6,6,3,1,"No, I am busy",faculty,NA,,,NA,NA,,,Computer Science - Logic in Computer Science,,,
1360,7/11/20 21:01,1,20,7,35,7,7,7,1,1,"No, I am busy",faculty,NA,,,NA,NA,,,Mathematical Physics,,,
1361,7/11/20 21:07,7,12,2.75,40,3,4,2,6,1,"No, I am busy",faculty,NA,,,NA,NA,,,Mathematics - Group Theory,,,
1362,7/11/20 21:14,4,15,5.75,0,6,5,6,2,2,"Yes,  maybe in a few months",post doc,I got two invitations for this survey (on the same email address). I almost refused to take the survey because of this as it seems a bit unprofessional.,,,NA,NA,,,NA,,,
1363,7/11/20 21:22,7,4,2.75,0,3,2,1,3,1,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1364,7/11/20 21:25,7,1,2,0,2,2,1,5,4,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1365,7/11/20 21:38,5,16,#VALUE!,0,NA,7,4,1,5,NA,Research Scientist,NA,,,NA,NA,,,Condensed Matter - Disordered Systems and Neural Networks,,,
1366,7/11/20 21:48,1,0,7,0,7,7,7,1,1,"No, I am busy",undergrad student,NA,,,NA,NA,,,NA,,,
1367,7/11/20 21:50,2,10,7,34,7,7,7,1,5,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1368,7/11/20 21:59,3,0,6,0,6,6,5,1,1,"No, I am busy",PhD student,NA,,,NA,NA,,,NA,,,
1369,7/11/20 21:59,7,2,2.5,0,2,2,3,5,4,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1370,7/11/20 22:10,3,10,5.5,0,5,5,5,1,1,"No, I am busy",PhD student,NA,,,NA,NA,,,NA,,,
1371,7/11/20 22:13,6,7,4,0,4,2,4,2,4,NA,post doc,NA,,,NA,NA,,,NA,,,
1372,7/11/20 22:14,2,55,6,42,6,6,6,2,1,NA,faculty,NA,,,NA,NA,,,NA,,,
1373,7/11/20 22:18,5,0,5,0,6,4,5,3,1,"No, I am busy",PhD student,NA,,,NA,NA,,,NA,,,
1374,7/11/20 22:25,6,4,4,0,5,6,3,6,1,"Yes,  maybe in a few months (if yes, leave an email at the end of the form)",PhD student,NA,,,NA,NA,,,NA,,,
1375,7/11/20 22:37,7,1,5.5,23,5,6,5,2,1,"Yes,  maybe in a few months (if yes, leave an email at the end of the form)","faculty, company employee, grad student",NA,,,NA,NA,,,NA,,,
1376,7/11/20 22:40,2,3,4.25,0,5,4,5,5,4,"No, I am busy","PhD student, company employee",NA,,,NA,NA,,,NA,,,
1377,7/11/20 23:00,1,12,7,0,7,7,7,1,1,"No, I am busy","faculty, post doc",NA,,,NA,NA,,,Computer Science - Computation and Language,,,
1378,7/11/20 23:19,5,NA,5.75,36,6,6,5,2,5,"No, I am busy",Emeritus faculty,NA,,,NA,NA,,,NA,,,
1379,7/11/20 23:31,4,10,6.5,42,7,7,5,1,5,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1380,7/11/20 23:37,5,21,#VALUE!,37,6,6,6,NA,5,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1381,7/11/20 23:39,5,2,5.5,0,5,6,6,3,2,"Yes,  maybe in a few months (if yes, leave an email at the end of the form)",company employee,NA,,,NA,NA,,,Statistics - Machine Learning,,,
1382,7/12/20 0:03,5,2,3,0,3,3,3,5,1,"No, I am busy","PhD student, faculty",NA,,,NA,NA,,,NA,,,
1383,7/12/20 0:12,2,17,5.5,33,6,4,6,2,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1384,7/12/20 0:20,4,1,5.5,0,5,5,6,2,4,"Yes,  maybe in a few months (if yes, leave an email at the end of the form)",PhD student,NA,,,NA,NA,,,NA,,,
1385,7/12/20 0:30,5,12,5.25,44,6,5,4,2,1,NA,faculty,NA,,,NA,NA,,,NA,,,
1386,7/12/20 0:51,6,6,4.25,0,4,5,5,5,5,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1387,7/12/20 0:52,7,12,3.5,0,5,3,2,4,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1388,7/12/20 0:59,5,NA,3.5,0,4,4,2,4,2,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Social and Information Networks,,,
1389,7/12/20 1:05,3,11,3.75,0,5,4,2,4,1,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1390,7/12/20 1:09,3,20,5,59,6,4,4,2,4,"No, I am busy",faculty,E38,,,NA,NA,,,NA,,,
1391,7/12/20 1:59,5,NA,4.5,0,5,4,5,4,5,"Yes,  maybe in a few months","PhD student, company employee",What is h-index? It would be helpful to include the explanation.,,,NA,NA,,,NA,,,
1392,7/12/20 2:56,6,NA,2.5,46,2,2,3,5,1,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1393,7/12/20 3:04,6,2,5.25,0,5,4,6,2,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Computer Vision and Pattern Recognition,,,
1394,7/12/20 3:12,1,9,6,0,7,7,7,5,4,"Yes,  maybe in a few months",company employee,NA,,,NA,NA,,,NA,,,
1395,7/12/20 3:42,3,1,5,9,5,5,5,3,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1396,7/12/20 3:52,6,6,2,0,2,2,2,6,5,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1397,7/12/20 4:02,7,10,2,0,3,2,1,6,1,"Yes,  maybe in a few months",post doc,NA,,,NA,NA,,,NA,,,
1398,7/12/20 4:45,4,10,5.5,0,6,6,5,3,5,"Yes,  maybe in a few months","PhD student, faculty",NA,,,NA,NA,,,NA,,,
1399,7/12/20 4:48,5,NA,5,0,6,6,6,6,4,"Yes,  maybe in a few months","PhD student, faculty, post doc, grad student",NA,,,NA,NA,,,NA,,,
1400,7/12/20 5:19,NA,NA,#VALUE!,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,,NA,,,
1401,7/12/20 5:23,3,0,5,0,6,6,4,4,1,"Yes,  maybe in a few months",undergrad student,NA,,,NA,NA,,,NA,,,
1402,7/12/20 5:34,3,6,5.75,0,5,6,6,2,1,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,Computer Science - Computation and Language,,,
1403,7/12/20 6:03,2,2,6.25,0,6,6,6,1,4,"Yes,  maybe in a few months",PhD student,NA,,,NA,NA,,,NA,,,
1404,7/12/20 6:04,3,16,6,26,6,6,6,2,1,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
1405,7/12/20 6:14,5,19,5.25,30,6,5,4,2,4,"No, I am busy",faculty,NA,,,NA,NA,,,NA,,,
1406,7/12/20 6:28,7,4,4.75,0,6,5,4,4,1,"Yes,  maybe in a few months",faculty,NA,,,NA,NA,,,NA,,,
